Date,Close/Last,Volume,Open,High,Low
3/31/2021,0.57154,N/A,0.56138,0.59179,0.56473
3/30/2021,0.54632,N/A,0.56266,0.57137,0.53095
3/29/2021,0.56053,N/A,0.55741,0.56917,0.55924
3/28/2021,0.55893,N/A,0.55115,0.56448,0.54371
3/27/2021,0.54969,N/A,0.55861,0.55416,0.54377
3/26/2021,0.55845,N/A,0.52662,0.57414,0.55556
3/25/2021,0.53379,N/A,0.48495,0.53551,0.51046
3/24/2021,0.48258,N/A,0.54355,0.49169,0.46029
3/23/2021,0.54399,N/A,0.5788,0.55184,0.53643
3/22/2021,0.57554,N/A,0.51426,0.59555,0.54244
3/21/2021,0.51441,N/A,0.51632,0.5185,0.5024
3/20/2021,0.51607,N/A,0.47345,0.54625,0.50654
3/19/2021,0.474,N/A,0.46901,0.47892,0.46472
3/18/2021,0.46913,N/A,0.47293,0.47114,0.45977
3/17/2021,0.47283,N/A,0.47141,0.47847,0.46582
3/16/2021,0.47363,N/A,0.45809,0.48159,0.45749
3/15/2021,0.45784,N/A,0.44248,0.4632,0.42752
3/14/2021,0.44266,N/A,0.45898,0.44538,0.43551
3/13/2021,0.457,N/A,0.44238,0.4615,0.45202
3/12/2021,0.44131,N/A,0.45579,0.4415,0.43274
3/11/2021,0.45564,N/A,0.45685,0.46385,0.44568
3/10/2021,0.45605,N/A,0.4655,0.4641,0.45066
3/9/2021,0.46449,N/A,0.48027,0.48804,0.456
3/8/2021,0.48117,N/A,0.46495,0.48656,0.47178
3/7/2021,0.46507,N/A,0.4608,0.47267,0.46221
3/6/2021,0.46076,N/A,0.4608,0.46646,0.45921
3/5/2021,0.45994,N/A,0.45603,0.47019,0.45404
3/4/2021,0.46143,N/A,0.43732,0.48268,0.44664
3/3/2021,0.43833,N/A,0.44139,0.45875,0.43684
3/2/2021,0.44268,N/A,0.44276,0.44302,0.4314
3/1/2021,0.44142,N/A,0.41978,0.45414,0.43783
2/28/2021,0.42046,N/A,0.4113,0.42676,0.41226
2/27/2021,0.41663,N/A,0.44229,0.43789,0.41651
2/26/2021,0.44215,N/A,0.43647,0.44399,0.42778
2/25/2021,0.43633,N/A,0.46326,0.44292,0.413
2/24/2021,0.46446,N/A,0.48937,0.48146,0.46221
2/23/2021,0.49303,N/A,0.53685,0.49854,0.45857
2/22/2021,0.53017,N/A,0.52602,0.5706,0.52581
2/21/2021,0.5233,N/A,0.52385,0.54651,0.51627
2/20/2021,0.51998,N/A,0.56768,0.53201,0.50521
2/19/2021,0.57133,N/A,0.52658,0.57385,0.55568
2/18/2021,0.52562,N/A,0.54694,0.53792,0.51489
2/17/2021,0.54476,N/A,0.50105,0.54966,0.53435
2/16/2021,0.50321,N/A,0.57291,0.52945,0.49784
2/15/2021,0.57291,N/A,0.53861,0.57897,0.53533
2/14/2021,0.53769,N/A,0.61163,0.60394,0.51117
2/13/2021,0.6138,N/A,0.62585,0.63792,0.6018
2/12/2021,0.6359,N/A,0.54995,0.64209,0.60604
2/11/2021,0.54685,N/A,0.51149,0.56858,0.51961
2/10/2021,0.51198,N/A,0.48238,0.52733,0.5015
2/9/2021,0.48212,N/A,0.4818,0.49729,0.47119
2/8/2021,0.48119,N/A,0.42141,0.48937,0.44989
2/7/2021,0.42129,N/A,0.42687,0.42836,0.4128
2/6/2021,0.42196,N/A,0.43015,0.45029,0.42195
2/5/2021,0.43297,N/A,0.44408,0.45593,0.42685
2/4/2021,0.44681,N/A,0.38725,0.47078,0.42851
2/3/2021,0.38659,N/A,0.3853,0.39847,0.38186
2/2/2021,0.38666,N/A,0.38183,0.39706,0.3723
2/1/2021,0.37869,N/A,0.57085,0.39409,0.34132
1/31/2021,0.57439,N/A,0.4062,0.59712,0.46155
1/30/2021,0.39955,N/A,0.2911,0.44424,0.39005
1/29/2021,0.28734,N/A,0.27737,0.30569,0.27879
1/28/2021,0.27133,N/A,0.25618,0.27211,0.26038
1/27/2021,0.25548,N/A,0.2649,0.25675,0.24728
1/26/2021,0.26457,N/A,0.26677,0.26861,0.2634
1/25/2021,0.26629,N/A,0.2782,0.27082,0.26317
1/24/2021,0.2778,N/A,0.27488,0.28094,0.27318
1/23/2021,0.27397,N/A,0.27708,0.27608,0.26906
1/22/2021,0.27737,N/A,0.26711,0.28303,0.2703
1/21/2021,0.26671,N/A,0.2927,0.27164,0.24165
1/20/2021,0.29486,N/A,0.28832,0.3072,0.28858
1/19/2021,0.28892,N/A,0.29017,0.29895,0.28316
1/18/2021,0.29075,N/A,0.27336,0.29436,0.28409
1/17/2021,0.27278,N/A,0.27938,0.27873,0.27171
1/16/2021,0.28081,N/A,0.28025,0.28538,0.27591
1/15/2021,0.27959,N/A,0.29285,0.28624,0.27815
1/14/2021,0.29396,N/A,0.29607,0.30301,0.29315
1/13/2021,0.29618,N/A,0.29186,0.30864,0.28358
1/12/2021,0.29108,N/A,0.30005,0.29673,0.28544
1/11/2021,0.29838,N/A,0.27835,0.30883,0.28002
1/10/2021,0.27985,N/A,0.3329,0.31567,0.25579
1/9/2021,0.33272,N/A,0.31949,0.33909,0.32433
1/8/2021,0.3201,N/A,0.31212,0.32728,0.30626
1/7/2021,0.31195,N/A,0.29247,0.34591,0.28574
1/6/2021,0.29655,N/A,0.22718,0.31613,0.2457
1/5/2021,0.22667,N/A,0.22785,0.23449,0.22162
1/4/2021,0.2299,N/A,0.23953,0.2393,0.22525
1/3/2021,0.23579,N/A,0.22282,0.23747,0.2229
1/2/2021,0.22348,N/A,0.23469,0.22488,0.21746
1/1/2021,0.23395,N/A,0.23918,0.23806,0.23083
12/31/2020,0.24277,N/A,0.21481,0.24956,0.21643
12/30/2020,0.21501,N/A,0.19817,0.21862,0.20543
12/29/2020,0.20001,N/A,0.22662,0.22278,0.19217
12/28/2020,0.22714,N/A,0.28107,0.24924,0.22037
