Date,Close/Last,Volume,Open,High,Low
06/09/2020,$4.96,8073448,$5,$5,$4.5519
06/08/2020,$5.01,10133660,$4.28,$5.1382,$4.2737
06/05/2020,$4.14,6274428,$4.29,$4.41,$4.09
06/04/2020,$4.47,3514299,$4.44,$4.72,$4.37
06/03/2020,$4.44,3037424,$4.24,$4.52,$4.2
06/02/2020,$4.18,2369780,$4.27,$4.308,$4.06
06/01/2020,$4.13,2618424,$4.12,$4.355,$4.02
05/29/2020,$4.06,3973540,$4.33,$4.42,$4.05
05/28/2020,$4.33,2184367,$4.75,$4.76,$4.3
05/27/2020,$4.69,3146603,$4.57,$4.71,$4.355
05/26/2020,$4.42,3545926,$4.34,$4.61,$4.33
05/22/2020,$4.18,2379851,$4.46,$4.49,$4.13
05/21/2020,$4.44,1971906,$4.45,$4.65,$4.4
05/20/2020,$4.43,2543609,$4.5,$4.69,$4.335
05/19/2020,$4.44,1840732,$4.58,$4.75,$4.37
05/18/2020,$4.58,2371694,$4.4,$4.63,$4.36
05/15/2020,$4.22,1940704,$4.05,$4.45,$4.041
05/14/2020,$4.13,2004868,$4.15,$4.19,$3.96
05/13/2020,$4.21,2882877,$4.54,$4.54,$4.07
05/12/2020,$4.54,2639157,$4.78,$4.92,$4.4601
05/11/2020,$4.76,1699158,$4.92,$4.959,$4.75
05/08/2020,$4.98,2353661,$4.88,$5.19,$4.82
05/07/2020,$4.87,2501195,$4.83,$4.935,$4.65
05/06/2020,$4.93,3369640,$5.4,$5.4,$4.9
05/05/2020,$5.39,2105919,$5.55,$5.63,$5.3501
05/04/2020,$5.48,4068105,$5.84,$5.93,$5.4
05/01/2020,$6.05,4005598,$5.65,$6.18,$5.45
04/30/2020,$5.73,2173530,$5.87,$5.975,$5.64
04/29/2020,$6.04,3370045,$5.83,$6.09,$5.4502
04/28/2020,$5.64,5200189,$5.92,$6.04,$5.06
04/27/2020,$5.82,7275138,$4.85,$5.99,$4.81
04/24/2020,$4.77,2236544,$4.78,$4.85,$4.66
04/23/2020,$4.7,2265853,$4.75,$4.89,$4.58
04/22/2020,$4.89,2678133,$5.14,$5.17,$4.83
04/21/2020,$4.78,4142050,$5.23,$5.3,$4.76
04/20/2020,$5.61,6085011,$4.85,$5.9,$4.78
04/17/2020,$4.88,5653188,$5.22,$5.28,$4.43
04/16/2020,$5.03,3371921,$5.12,$5.44,$4.88
04/15/2020,$5.27,7499854,$5.66,$5.67,$4.9
04/14/2020,$5.95,13506630,$5.21,$6.47,$5.14
04/13/2020,$4.74,6844501,$4.25,$4.76,$4.16
04/09/2020,$3.89,5908916,$3.6,$4.25,$3.49
04/08/2020,$3.41,2884528,$3.23,$3.6701,$3.2
04/07/2020,$3.27,2836859,$3.39,$3.4399,$3.1
04/06/2020,$3.09,3340544,$2.86,$3.2,$2.825
04/03/2020,$2.8,3830761,$2.85,$2.94,$2.57
04/02/2020,$2.85,4064339,$3.26,$3.35,$2.85
04/01/2020,$3.25,4568695,$3.45,$3.49,$3.12
